申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明
買賣,房地(土地+建物),1,1,,2,1,1,有,公寓(5樓含以下無電梯),"2,200,000",,,,無,1111025,六樓有增建，兩個陽台未登記,小港區,港墘段,22.1,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,68.21,無建物主要用途資料,鋼筋混凝土造,5,701008,41,五層;,,,港福街20之8號,小港區,港墘段,380006,576000,
買賣,房地(土地+建物),1,1,,1,1,1,有,公寓(5樓含以下無電梯),"2,170,000",,,,無,1111022,,小港區,大業段,22.16,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,62.99,無建物主要用途資料,鋼筋混凝土造,5,680731,43,三層;,,,二苓路118之1號,小港區,大業段,450000,679000,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,150,000",,,,無,1111201,附冷氣,小港區,店鎮段一小段,19,其他-第四種商業區,無使用分區資料,無土地編定使用地類別資料,78.58,見其他登記事項,鋼筋混凝土造,5,720509,40,五層;,,,平治街54之4號,小港區,店鎮段一小段,14580000,816000,0304.其他增建
買賣,房地(土地+建物),8,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,100,000",,,,無,1111118,,小港區,店鎮段,29.4,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,85.64,無建物主要用途資料,鋼筋混凝土造,5,710814,40,四層;,,,宮和街12巷18號四樓,小港區,店鎮段,5170000,483000,0301.陽台外推0304.其他增建
買賣,土地,1,0,,,,,有,,"2,100,000",,,,無,1110909,,小港區,青島段一小段,49,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,青島段一小段 298-0 地號,小港區,青島段一小段,2980000,,
買賣,房地(土地+建物),2,1,,1,1,2,有,公寓(5樓含以下無電梯),"2,000,000",,,,無,1111106,屋況需大整修,小港區,港墘段,21.45,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,80.64,無建物主要用途資料,鋼筋混凝土造,5,710309,41,一層;騎樓;夾層;,,,港壽街27號,小港區,港墘段,2890002,624000,0301.陽台外推
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"1,900,000",,,,無,1110919,,小港區,二苓段,24.91,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,75.21,無建物主要用途資料,鋼筋混凝土造,5,700122,42,五層;,,,民益路102巷3之4號,小港區,二苓段,12420000,2443000,
買賣,房地(土地+建物),1,1,,2,1,1,有,公寓(5樓含以下無電梯),"1,850,000",,,,無,1111012,1.鐵皮屋頂增建,小港區,青島段二小段,17.33,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,50.98,無建物主要用途資料,鋼筋混凝土造,5,710222,41,五層;,,,廠西路46巷12之3號,小港區,青島段二小段,6740000,675000,0304.其他增建
買賣,土地,2,0,,,,,有,,"1,800,000",,,,無,1111011,,小港區,丹山段,43.25,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,丹山段 733-0 地號,小港區,丹山段,7330000,,0201.親友、員工、共有人或其他特殊關係間之交易0604.(包含)公共設施保留地(用地)
買賣,房地(土地+建物),2,1,,3,2,1,有,公寓(5樓含以下無電梯),"1,800,000",,,,無,1110927,,小港區,店鎮段,25.24,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,68.06,住家用,鋼筋混凝土造,5,700131,42,三層;,,,宮和街30號三樓之4,小港區,店鎮段,5290000,318000,
買賣,房地(土地+建物),1,1,,1,1,1,有,公寓(5樓含以下無電梯),"1,780,000",,,,無,1111016,,小港區,大業段,13.87,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,40.98,見其他登記事項,鋼筋混凝土造,5,681022,43,四層;,,,民益路67之15號,小港區,大業段,5740000,650000,
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"1,700,000",,,,無,1111021,,小港區,港墘段,25.8,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,77.93,無建物主要用途資料,鋼筋混凝土造,5,701229,41,四層;,,,港中街6之2號,小港區,港墘段,6520000,485000,
買賣,房地(土地+建物),1,1,,2,2,1,有,公寓(5樓含以下無電梯),"1,680,000",,,,無,1110829,,小港區,孔宅段,25.5,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,46.95,住家用,加強磚造,4,640823,47,二層;,,,旭東街5之1號,小港區,孔宅段,2570000,139000,
買賣,土地,1,0,,,,,有,,"1,630,000",,,,無,1110922,,小港區,宏明段,25.25,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,宏明段 500-0 地號,小港區,宏明段,5000000,,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),1,1,,2,1,1,有,公寓(5樓含以下無電梯),"1,600,000",,,,無,1111003,露台增建 陽台增建,小港區,青島段一小段,16.4,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,54.14,無建物主要用途資料,鋼筋混凝土造,5,701229,41,五層;,,,廠橫路55之3號,小港區,青島段一小段,10040000,130000,0301.陽台外推0304.其他增建
買賣,房地(土地+建物),1,1,,3,1,1,有,公寓(5樓含以下無電梯),"1,600,000",,,,無,1111129,,小港區,孔宅段,31,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,73.15,住家用,加強磚造,4,650115,47,三層;,,,東昇街27號三樓,小港區,孔宅段,2710000,235000,0105.地政士服務費0106.其他
買賣,土地,2,0,,,,,有,,"1,568,000",,,,無,1111102,"1.小港區港墘段248-2地號交易價803000元,2.小港區港墘段259地號交易價765000元",小港區,港墘段,20,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,港墘段 248-2 地號,小港區,港墘段,2480002,,
買賣,房地(土地+建物)+車位,1,1,1,1,1,1,有,華廈(10層含以下有電梯),"1,550,000",,,,有,1111012,,小港區,宏明段,5.62,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,48.31,住家用,鋼筋混凝土造,7,830929,28,五層;,0,0,秀峰街1巷51之9號五樓,小港區,宏明段,4810000,737000,
買賣,土地,1,0,,,,,有,,"1,520,000",,,,無,1110922,,小港區,宏明段,23.54,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,宏明段 500-0 地號,小港區,宏明段,5000000,,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,土地,2,0,,,,,有,,"1,507,000",,,,無,1111116,"地號248-3購買總價款657000元
地號259-8購買總價款850000元",小港區,港墘段,19,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,港墘段 259-8 地號,小港區,港墘段,2590008,,
買賣,房地(土地+建物),1,1,,3,1,1,有,公寓(5樓含以下無電梯),"1,500,000",,,,無,1111012,,小港區,鳳宮段,22.2,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,73.13,無建物主要用途資料,鋼筋混凝土造,5,700706,41,五層;,,,店中路48巷14之4號,小港區,鳳宮段,1350000,1001000,
買賣,房地(土地+建物),4,1,,3,2,1,有,公寓(5樓含以下無電梯),"1,400,000",,,,無,1111115,房屋老舊、漏水等現象，由買方整修。,小港區,大業段,32.75,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,68.27,無建物主要用途資料,鋼筋混凝土造,4,700903,41,三層;,,,永義街189巷31之2號,小港區,大業段,5190001,822000,0503.瑕疵物件
買賣,房地(土地+建物),1,1,,2,1,1,有,公寓(5樓含以下無電梯),"1,400,000",,,,無,1111005,,小港區,宏明段,13.66,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,54.52,無建物主要用途資料,鋼筋混凝土造,5,710227,41,四層;,,,華山路75之8號,小港區,宏明段,5310000,34000,
買賣,房地(土地+建物),1,1,,3,2,1,有,公寓(5樓含以下無電梯),"1,350,000",,,,無,1111105,,小港區,青島段一小段,20.81,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,87.29,無建物主要用途資料,鋼筋混凝土造,5,730114,39,五層;,,,宏泰街88之4號,小港區,青島段一小段,12900000,211000,
買賣,房地(土地+建物),1,1,,2,2,1,有,公寓(5樓含以下無電梯),"1,300,000",,,,無,1111108,,小港區,孔宅段,42.75,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,71.8,無建物主要用途資料,加強磚造,4,640915,47,四層;,,,東高街15之3號,小港區,孔宅段,2210000,90000,
買賣,土地,1,0,,,,,有,,"1,272,040",,,,無,1110916,,小港區,青島段一小段,14,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,青島段一小段 1166-2 地號,小港區,青島段一小段,11660002,,0701.政府機關標讓售
買賣,土地,1,0,,,,,有,,"1,190,000",,,,無,1111115,,小港區,坪北段,249.59,其他-公園用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,坪北段 605-0 地號,小港區,坪北段,6050000,,
買賣,房地(土地+建物),1,1,,1,0,1,有,華廈(10層含以下有電梯),"1,100,000",,,,有,1110913,,小港區,宏明段,3.97,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,25.32,住家用,鋼筋混凝土造,7,830929,28,七層;,,,宏光街457之1號七樓,小港區,宏明段,4510000,807000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),1,1,,1,1,1,有,公寓(5樓含以下無電梯),"1,100,000",,,,無,1111215,,小港區,山明段,17.38,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,32.85,住家用,鋼筋混凝土造,4,671005,44,四層;,,,水秀路62巷20號四樓之3,小港區,山明段,9170000,557000,
買賣,房地(土地+建物),2,1,,5,2,2,有,透天厝,"1,000,000",,,,無,1111108,,小港區,鳳林段,18.65,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,24.26,無建物主要用途資料,加強磚造,2,690205,43,一層;二層;騎樓;,,,鳳西街104號,小港區,鳳林段,12830000,414000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,土地,1,0,,,,,有,,"886,200",,,,無,1111114,,小港區,鳳宮段,40,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,鳳宮段 492-0 地號,小港區,鳳宮段,4920000,,0604.(包含)公共設施保留地(用地)
買賣,土地,2,0,,,,,有,,"820,385",,,,無,1111209,,小港區,高松段,34.75,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,高松段 152-22 地號,小港區,高松段,1520022,,0604.(包含)公共設施保留地(用地)
買賣,土地,2,0,,,,,有,,"803,736",,,,無,1111121,,小港區,大平段,115.52,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,大平段 293-0 地號,小港區,大平段,2930000,,
買賣,土地,1,0,,,,,有,,"676,100",,,,無,1110324,,小港區,山明段,62.88,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山明段 599-0 地號,小港區,山明段,5990000,,0604.(包含)公共設施保留地(用地)
買賣,土地,1,0,,,,,有,,"620,000",,,,無,1110928,,小港區,丹山段,13,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,丹山段 424-0 地號,小港區,丹山段,4240000,,
買賣,土地,1,0,,,,,有,,"600,862",,,,無,1110930,,小港區,莊段,41,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,莊段 196-1 地號,小港區,莊段,1960001,,0604.(包含)公共設施保留地(用地)
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"590,000",,,,無,1111019,,小港區,港和段二小段,4.84,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,15.55,見其他登記事項,鋼筋混凝土造,5,730106,39,一層;,,,平和十路5巷1弄14號,小港區,港和段二小段,4500001,2090000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),1,1,,3,1,1,有,公寓(5樓含以下無電梯),"500,000",,,,無,1111121,,小港區,港墘段,24.3,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,68.69,見其他登記事項,鋼筋混凝土造,5,701008,41,五層;,,,豐田街23之8號,小港區,港墘段,380002,367000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),2,1,,3,1,2,有,公寓(5樓含以下無電梯),"500,000",,,,無,1110927,,小港區,港和段二小段,11,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,25.69,無建物主要用途資料,鋼筋混凝土造,5,710407,40,三層;,,,平和九路2之1號,小港區,港和段二小段,4570002,1343000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,土地,2,0,,,,,有,,"450,000",,,,無,1111102,,小港區,高松段,34.75,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,高松段 152-22 地號,小港區,高松段,1520022,,0604.(包含)公共設施保留地(用地)
買賣,土地,1,0,,,,,有,,"300,000",,,,無,1111201,,小港區,山明段,25,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山明段 924-0 地號,小港區,山明段,9240000,,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,土地,1,0,,,,,有,,"163,800",,,,無,1110329,,小港區,山明段,16.47,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山明段 599-0 地號,小港區,山明段,5990000,,0604.(包含)公共設施保留地(用地)
買賣,建物,0,1,,,,,無,透天厝,"80,800",,,,無,1011204,,小港區,店鎮段,,-,無使用分區資料,無土地編定使用地類別資料,123.25,住商用,加強磚造,3,,,一層;二層;三層;騎樓;,,,大業北路126號,小港區,店鎮段,,400000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,車位,0,1,1,,,,有,華廈(10層含以下有電梯),"30,000",,,"30,000",有,1111014,,小港區,孔宅段,,-,無使用分區資料,無土地編定使用地類別資料,30.77,見使用執照,鋼筋混凝土造,7,821110,29,地下一層;,"30,000",30.77,旭日街23號地下一樓,小港區,孔宅段,,815000,0801.僅車位交易
買賣,土地,2,0,,,,,有,,"336,850,000",,,,無,1110707,,鳳山區,華鳳段,2474.51,其他-第二之二種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,華鳳段 50-0 地號,鳳山區,華鳳段,500000,,
買賣,土地,2,0,,,,,有,,"210,390,000",,,,無,1110712,,鳳山區,二甲段,1322.25,其他-第三之一種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,二甲段 23-0 地號,鳳山區,二甲段,230000,,
買賣,土地,37,0,,,,,有,,"79,013,338",,,,無,1110320,,鳳山區,赤山段,3532.71,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤山段 475-1 地號,鳳山區,赤山段,4750001,,0604.(包含)公共設施保留地(用地)
買賣,房地(土地+建物),2,1,,,,,無,透天厝,"76,000,000",,,,無,1111017,"1買賣標的為廠房。
2房地拆價:房屋價格50萬元，兩筆土地價格7550萬元。",鳳山區,牛潮埔段,1296,其他-乙種工業區,無使用分區資料,無土地編定使用地類別資料,250.2,住商用,鋼筋混凝土造,3,691013,42,一層;二層;三層;,,,鳳仁路98號,鳳山區,牛潮埔段,10860000,1675000,
